@id,@type,name,@lat,@lon
1988304695,node,ナチュラルローソン,35.6979949,139.6482182
1988318502,node,セブン-イレブン,35.5104040,139.6307678
1988490976,node,ファミリーマート,35.7911132,139.7505085
1989041972,node,ファミリーマート,35.6485596,139.6822276
1989046007,node,セブン-イレブン,35.7855745,139.7213151
1989047084,node,セブン-イレブン,35.7856468,139.7074605
1989050649,node,セブン-イレブン,35.7800448,139.7253699
1989057727,node,セブン-イレブン,35.7765820,139.7223732
1989061657,node,セブン-イレブン,35.7769626,139.7197900
1989067879,node,セブン-イレブン,35.7755644,139.7084047
1989829947,node,セブン-イレブン,35.7876430,139.7042248
1989833973,node,セブン-イレブン,35.7911699,139.6936994
1989833974,node,セブン-イレブン,35.7880466,139.6966249
1989840672,node,セブン-イレブン,35.7701717,139.7302545
1989855956,node,セブン-イレブン,35.7665308,139.7274591
1989879482,node,セブン-イレブン,35.7609993,139.7180692
1989881466,node,セブン-イレブン,35.7612900,139.7148035
1989905754,node,セブン-イレブン,35.7689581,139.7479692
1989907879,node,セブン-イレブン,35.7637470,139.7512339
1989912088,node,セブン-イレブン,35.7640057,139.7460122
1989914043,node,セブン-イレブン,35.7606420,139.7563924
1989950931,node,セブン-イレブン,35.7647801,139.7668949
1989950938,node,セブン-イレブン,35.7685143,139.7703092
1989950970,node,ローソン,35.7669742,139.7711128
1989970709,node,セブン-イレブン,35.7738494,139.7720265
1990003229,node,セブン-イレブン,35.7750417,139.7636249
1990078681,node,セブン-イレブン,35.7842933,139.7565566
1990113056,node,ファミリーマート,35.8037151,139.7592980
1990113057,node,セブン-イレブン,35.8034786,139.7582486
1990113062,node,セブン-イレブン,35.8016788,139.7608111
1990118004,node,セブン-イレブン,35.8094838,139.7553554
1990131292,node,セブン-イレブン,35.7995873,139.7503548
1990133184,node,セブン-イレブン,35.8142005,139.7710956
1990136347,node,セブン-イレブン,35.8190680,139.7642383
1990147958,node,セブン-イレブン,35.8010597,139.7798253
1990153892,node,セブン-イレブン,35.7957398,139.7797662
1990156980,node,セブン-イレブン,35.7889382,139.7790824
1990596494,node,ファミリーマート,35.7332700,139.7980322
1990602565,node,FamilyMart,35.7372332,139.8074275
1990663086,node,ファミリーマート,35.7441885,139.8114160
1990695030,node,ファミリーマート,35.7624260,139.8242131
1990701589,node,ファミリーマート,35.7678517,139.8096300
1990768431,node,ファミリーマート,35.7494808,139.8076555
1990768437,node,ローソン,35.7503178,139.8065971
1990963628,node,ローソン,35.6895146,139.8261577
1991926082,node,デイリーヤマザキ,35.7762857,139.7887424
1992082436,node,ファミリーマート,35.7927022,139.7964591
1992163199,node,セブン-イレブン,35.7062854,139.6184530
1992212283,node,サンクス,35.7060284,139.6009801
1992244904,node,リコス,35.7010117,139.6313600
1992255634,node,サンクス,35.7132248,139.6346172
1992258507,node,ファミリーマート,35.6977109,139.6495999
1992266579,node,ファミリーマート,35.7071891,139.6455548
1992269175,node,ファミリーマート,35.7096574,139.6495437
1992272759,node,ファミリーマート,35.7069617,139.6497382
1993956487,node,セブン-イレブン,35.7484115,139.8103219
1994050967,node,セブン-イレブン,35.7472244,139.8053194
1994052679,node,セブン-イレブン,35.7473939,139.8017334
1994055897,node,セブン-イレブン,35.7490168,139.7996518
1994077315,node,セブン-イレブン,35.7519423,139.8033214
1994094713,node,セブン-イレブン,35.7515540,139.7935227
1994431684,node,ローソン,35.8148217,139.7035253
1994642320,node,セブン-イレブン,35.7866841,139.7857364
1996601779,node,NewDays,35.6983496,139.7748443
1996747973,node,ファミリーマート,35.6696344,139.8236085
1996978343,node,ファミリーマート,35.7767083,139.7010925
1997293429,node,セブン-イレブン,35.8069499,139.6516552
1997342991,node,セブン-イレブン,35.8088210,139.6591828
1997353848,node,セブン-イレブン,35.8079600,139.6759514
1997444111,node,セブン-イレブン,35.8131684,139.6545661
1997457211,node,セブン-イレブン,35.8114796,139.6673215
1997490789,node,セブン-イレブン,35.8188956,139.6679570
1997567811,node,セブン-イレブン,35.8206776,139.6504838
1997625158,node,セブン-イレブン,35.8268550,139.6600997
1997646425,node,セブン-イレブン,35.8274145,139.6626313
1997658162,node,セブン-イレブン,35.8085480,139.6829163
1997683029,node,セブン-イレブン,35.8119127,139.6766379
1997700137,node,セブン-イレブン,35.8268681,139.6806278
1997724855,node,セブン-イレブン,35.8301300,139.6763308
1997730732,node,セブン-イレブン,35.8331952,139.6767210
1997738366,node,セブン-イレブン,35.8337016,139.6659629
1997753759,node,セブン-イレブン,35.8262532,139.6899866
1997789141,node,セブン-イレブン,35.8279149,139.6919269
1997791964,node,セブン-イレブン,35.8285906,139.6936507
1997841036,node,セブン-イレブン,35.8156849,139.7013000
1997856315,node,セブン-イレブン,35.8145126,139.6952656
1997859751,node,セブン-イレブン,35.8162418,139.6892550
1998582840,node,セブン-イレブン,35.7667152,139.8066191
1998588921,node,セブン-イレブン,35.7583645,139.8236471
1998620762,node,セブン-イレブン,35.7661975,139.8248969
1998625461,node,セブン-イレブン,35.7683578,139.8296902
1998629649,node,セブン-イレブン,35.7691788,139.8355276
1998686898,node,セブン-イレブン,35.7642923,139.8357059
1998697838,node,LAWSON STORE100,35.7704833,139.8251315
1999383514,node,セブン-イレブン,35.5707006,139.7036771
1999456428,node,セブン-イレブン,35.5739442,139.7012070
1999466324,node,セブン-イレブン,35.5771718,139.7150848
1999466966,node,セブン-イレブン,35.5738263,139.7184375
1999471768,node,セブン-イレブン,35.5799292,139.6978435
1999479859,node,セブン-イレブン,35.5862944,139.7052311
1999817746,node,ローソン,35.6897814,139.8364717
2000781384,node,ファミリーマート,35.6205243,139.7289820
2000920897,node,ファミリーマート,35.6840022,139.8636390
2000920898,node,ファミリーマート,35.6818323,139.8659671
2000920902,node,ファミリーマート,35.6816412,139.8628215
2003813710,node,セブン-イレブン,35.7308834,139.8227180
2003816714,node,セブン-イレブン,35.7284888,139.8246464
2003822970,node,セブン-イレブン,35.7245072,139.8240658
2003824032,node,セブン-イレブン,35.7239176,139.8269909
2003865752,node,セブン-イレブン,35.7185080,139.8242153
2003866996,node,セブン-イレブン,35.7161206,139.8246605
2003867671,node,セブン-イレブン,35.7143107,139.8280022
2003868486,node,セブン-イレブン,35.7108915,139.8284448
2003869733,node,セブン-イレブン,35.7182645,139.8162589
2003870095,node,セブン-イレブン,35.7168403,139.8170059
2003871146,node,セブン-イレブン,35.7156334,139.8197808
2003871846,node,ファミリーマート,35.5350087,139.6948247
2003874560,node,セブン-イレブン,35.7108430,139.8167651
2003925081,node,セブン-イレブン,35.7086643,139.8368651
2003927302,node,セブン-イレブン,35.7078766,139.8410770
2003927913,node,セブン-イレブン,35.7068720,139.8446531
2003929215,node,セブン-イレブン,35.7130882,139.8398464
2003929857,node,セブン-イレブン,35.7028994,139.8473406
2003935475,node,セブン-イレブン,35.7094285,139.8122315
2003938471,node,セブン-イレブン,35.7086035,139.8068709
2003999825,node,ローソンストア100,35.7254510,139.8191288
2004482127,node,ファミリーマート,35.7252321,139.8208323
2004489732,node,ファミリーマート,35.7237146,139.8194205
2004493980,node,ファミリーマート,35.7271322,139.8121838
2004496811,node,ファミリーマート,35.7310512,139.8148390
2004518834,node,ファミリーマート,35.7172000,139.8124692
2004539030,node,ローソン,35.7204904,139.8209086
2004543190,node,セブン-イレブン,35.8420398,139.5686622
2004581176,node,ローソン,35.7122872,139.8278958
2004665043,node,セブン-イレブン,35.7161055,139.8158920
2004685860,node,ローソンストア100,35.7131809,139.8057529
2004781334,node,ローソン,35.7125496,139.8060384
2004786591,node,ミニストップ,35.7465493,139.8000950
2004793665,node,ミニストップ,35.7523491,139.8034872
2004798171,node,ミニストップ,35.7257823,139.8216710
2004809612,node,ミニストップ,35.7083774,139.8045661
2008400560,node,ローソン,35.7088359,139.8053306
2008429959,node,ローソンストア100,35.7070230,139.8143529
2008505504,node,ローソンストア100,35.7010050,139.8141392
2008582060,node,ローソン,35.6985806,139.8135478
2008598038,node,ローソン,35.6977464,139.8099052
2008619167,node,ローソン,35.7008647,139.8051774
2010139297,node,ローソン,35.7784029,139.8223225
2010539504,node,セブン-イレブン,35.6996311,139.7741879
2011008297,node,ファミリーマート,35.7455439,139.8086133
2011022405,node,ファミリーマート,35.7069523,139.8414962
2011028987,node,ファミリーマート,35.7002836,139.8405350
2012214876,node,セブン-イレブン,35.6940456,139.7830512
2013655860,node,セブン-イレブン,35.7027010,139.7693190
2014577463,node,セブン-イレブン,35.6885081,139.7806074
2016295975,node,NewDays,35.6440621,139.8622820
2016608772,node,ファミリーマート,35.7467603,139.7833652
2017978533,node,セブン-イレブン,35.6684413,139.7599525
2017978618,node,ローソン,35.6688446,139.7597036
2018109144,node,ファミリーマート 杉並松ノ木一丁目店,35.6884713,139.6414491
2018157771,node,ファミリーマート,35.6041193,139.7035190
2018185418,node,ナチュラルローソン,35.6694966,139.7610820
2018264081,node,ファミリーマート,35.6978436,139.7741913
2021371144,node,セブン-イレブン,35.7230032,139.9293538
2023121182,node,ローソン,35.7639361,139.8183803
2023121330,node,セブン-イレブン,35.7635889,139.8174001
2024024661,node,セブン-イレブン,35.7283937,139.6067033
2024027192,node,セブン-イレブン,35.7350363,139.6069828
2024029091,node,セブン-イレブン,35.7399623,139.6084135
2024034711,node,セブン-イレブン,35.7479823,139.6146636
2024519147,node,セブン-イレブン,35.7339464,139.6265066
2024538408,node,セブン-イレブン,35.7359332,139.6273248
2024546245,node,セブン-イレブン,35.7354297,139.6298507
2024550775,node,セブン-イレブン,35.7378171,139.6376296
2024559241,node,セブン-イレブン,35.7367455,139.6403892
2024568739,node,セブン-イレブン,35.7370814,139.6499809
2024605098,node,セブン-イレブン,35.7427659,139.6489858
2024614268,node,セブン-イレブン,35.7341645,139.6386917
2024623073,node,セブン-イレブン,35.7412382,139.6368382
2024626426,node,セブン-イレブン,35.7382529,139.6548075
2024635868,node,セブン-イレブン,35.7389680,139.6571430
2024642900,node,セブン-イレブン,35.7353892,139.6568443
2024655824,node,セブン-イレブン,35.7319135,139.6596429
2024672516,node,セブン-イレブン,35.7374425,139.6607147
2024683903,node,セブン-イレブン,35.7400161,139.6612957
2024714485,node,セブン-イレブン,35.7503692,139.6070086
2028622547,node,ローソンストア100,35.7251091,139.6025574
2029112073,node,ローソンストア100,35.7354182,139.6287234
2029135373,node,ローソン,35.7320175,139.6408409
2029149880,node,ローソン,35.7365046,139.6496012
2029180416,node,ローソン,35.7321544,139.6592557
2029201096,node,ローソン,35.7516953,139.6399198
2029207664,node,ローソン,35.7573538,139.6543810
2029279636,node,ローソン,35.7689873,139.6612391
2029403121,node,ファミリーマート,35.7291820,139.6112740
2029424110,node,ファミリーマート,35.7470212,139.6173113
2029440661,node,ファミリーマート,35.7460422,139.6199820
2029494042,node,ファミリーマート,35.7367874,139.6379241
2029504928,node,ファミリーマート,35.7426449,139.6477105
2029507617,node,ファミリーマート,35.7364052,139.6541179
2029509060,node,ファミリーマート,35.7383701,139.6526897
2029512555,node,ファミリーマート,35.7379751,139.6621916
2031548755,node,ローソン,35.6896660,139.6133875
2031661407,node,ファミリーマート,35.6309329,139.7786716
2031913769,node,セブン-イレブン,35.7254517,139.9199196
2041538096,node,ファミリーマート,35.6895949,139.8344885
2041556134,node,ファミリーマート,35.6246217,139.7099095
2043305920,node,ローソン・スリーエフ,35.6819338,139.6580587
2043335397,node,スリーエフ,35.6603656,139.6729690
2047300289,node,ファミリーマート,35.6776556,139.8691753
2047300290,node,セブン-イレブン,35.6766700,139.8697481
2051162484,node,セブン-イレブン,35.7529574,139.6423363
2057354440,node,ファミリーマート,35.5875084,139.7325592
2059755946,node,ミニストップ,35.6911252,139.7733639
2059756436,node,ローソン,35.6836993,139.7729253
2062682787,node,セブン-イレブン,35.5851035,139.7100531
2063016573,node,ローソン,35.5888007,139.7338601
2064374104,node,ファミリーマート,35.7101490,139.7762820
2065895712,node,セブン-イレブン,35.6788600,139.7650568
2065895720,node,セブン-イレブン,35.6823860,139.7639798
2065895733,node,セブン-イレブン,35.6839402,139.7658222
2066202254,node,ファミリーマート,35.5380128,139.6824737
2066295276,node,セブン-イレブン,35.5375696,139.6836937
2067514836,node,セブン-イレブン,35.5677110,139.5640513
2067514837,node,ファミリーマート,35.5631614,139.5699691
2067979317,node,ファミリーマート,35.6477644,139.6935935
2067993324,node,ローソン,35.6956013,139.7033753
2068023549,node,ナチュラルローソン,35.6433573,139.6976034
2068061439,node,デイリーヤマザキ,35.6492289,139.6813580
2068193602,node,セブン-イレブン,35.6689005,139.7154114
2068229213,node,ファミリーマート,35.6667061,139.7173936
2068229215,node,ファミリーマート,35.6696999,139.7168411
2068229217,node,ファミリーマート,35.6649302,139.7139178
2068250335,node,ファミリーマート,35.6466340,139.6712455
2069205408,node,セブン-イレブン,35.5616284,139.5580737
2078969107,node,ファミリーマート,35.5630439,139.6932929
2079417582,node,ファミリーマート,35.7499037,139.8056229
2079417600,node,ファミリーマート,35.7500259,139.8056685
2079534290,node,ファミリーマート,35.5614298,139.6972009
2079721184,node,オールウエイズ 多摩川店,35.5570207,139.7040488
2080064471,node,ファミリーマート,35.5612478,139.7138577
2080064481,node,ローソン,35.5585721,139.7089358
2081743611,node,ローソン,35.8033956,139.5636032
2084412454,node,セブン-イレブン,35.5816089,139.6915872
2085885930,node,ファミリーマート,35.5268306,139.7403986
2086489785,node,デイリーヤマザキ,35.6614417,139.6984140
2089988872,node,ローソン,35.5238013,139.7463466
2090000236,node,ファミリーマート,35.5246572,139.7512199
2090278808,node,デイリーヤマザキ,35.5182008,139.7355078
2095899637,node,ローソン,35.5275658,139.7371878
2095995399,node,ローソンストア100,35.5295064,139.7291599
2096209940,node,ローソン,35.5631947,139.7185440
2097535780,node,セブン-イレブン,35.7233037,139.5671376
2097535781,node,セブン-イレブン,35.7247404,139.5782144
2097569619,node,セブン-イレブン,35.7257108,139.5841193
2097569620,node,セブン-イレブン,35.7279333,139.5642431
2097569621,node,セブン-イレブン,35.7281280,139.5768219
2097569622,node,セブン-イレブン,35.7311516,139.5720286
2097606323,node,ローソン,35.7268686,139.5771527
2097606324,node,セブン-イレブン,35.7274617,139.5751256
2097606325,node,ローソンストア100,35.7278971,139.5777088
2098000867,node,ファミリーマート 東京医科歯科大学店 (イートイン),35.7464707,139.9044957
2099218159,node,セブン-イレブン,35.7184040,139.5723449
2099267945,node,セブン-イレブン,35.7257937,139.5531601
2099485044,node,FamilyMart,35.7414336,139.8806735
2099485045,node,ミニストップ,35.7427992,139.8818036
2099485048,node,ローソンストア100,35.7723111,139.8688342
2099485049,node,FamilyMart,35.7505451,139.8767887
2099485050,node,セブン-イレブン,35.7437815,139.8754330
2099486561,node,ローソン,35.7411372,139.8832772
2105737632,node,ファミリーマート,35.6245665,139.7234396
2106132104,node,ファミリーマート,35.6157151,139.5720684
2106528810,node,ファミリーマート,35.8014334,139.5675998
2106532241,node,ローソン,35.7923480,139.5835160
2107075126,node,ファミリーマート,35.7027800,139.6200941
2108739786,node,セブン-イレブン,35.6127184,139.7011023
2108786147,node,ローソンストア100,35.6137508,139.7001823
2115421878,node,ファミリーマート,35.6617370,139.7211020
2115432563,node,ミニストップ,35.6621958,139.7180370
2115524925,node,ファミリーマート,35.5971490,139.7121863
2116038818,node,ファミリーマート,35.5899414,139.7015410
2122164753,node,ローソン,35.7067780,139.7431250
2123737835,node,ミニストップ,35.6480372,139.6347240
2123737855,node,生協,35.6416540,139.6308899
2124570896,node,セブン-イレブン,35.6679225,139.8311823
2124903199,node,ローソン,35.7853715,139.6038211
2125892033,node,ファミリーマート,35.5362171,139.7013182
2127050534,node,デイリーヤマザキ,35.6541372,139.7964712
2127120754,node,セブン-イレブン;平和台駅,35.7592002,139.6506885
2127223026,node,ミニストップ,35.5331266,139.7002279
2127226201,node,セブン-イレブン,35.5329740,139.7014470
2128592109,node,ローソン,35.6552340,139.7528550
2130321993,node,セブン-イレブン,35.7013810,139.7665410
2130322770,node,ローソン,35.6999540,139.7688060
2130326675,node,ファミリーマート,35.6973740,139.7684147
2130328651,node,セブン-イレブン,35.6949720,139.7676160
2130330931,node,ファミリーマート,35.6921428,139.7681078
2130336278,node,ファミリーマート,35.6941939,139.6149057
2130337791,node,ミニストップ,35.6876279,139.7704148
2130340739,node,セブン-イレブン,35.6850221,139.7716413
2131781911,node,NewDays,35.6201230,139.7282342
2131791729,node,ファミリーマート,35.6192756,139.7304081
2132036790,node,NewDays,35.5891060,139.7282210
2132095373,node,セブン-イレブン,35.6845270,139.6918810
2132102062,node,セブン-イレブン,35.6868610,139.6942280
2134928972,node,セブン-イレブン,35.5352155,139.6976799
2137151252,node,ローソン,35.6856640,139.6926120
2137168501,node,ローソン,35.6873520,139.6975990
2138392220,node,ローソン,35.7184828,139.7373986
2138739032,node,ファミリーマート,35.5219990,139.6300930
2140026037,node,ファミリーマート,35.6067959,139.7041595
2141204338,node,NewDays,35.5316150,139.6973760
2142099688,node,ファミリーマート,35.6682296,139.8289337
2142300017,node,ファミリーマート,35.7128255,139.7592956
2142306205,node,ファミリーマート,35.7073706,139.7608244
2142603294,node,ローソン,35.6541809,139.7006081
2142640097,node,ナチュラルローソン,35.6575608,139.6972291
2143491062,node,セブン-イレブン,35.7181606,139.6728845
2143494475,node,セブン-イレブン,35.7147410,139.6726380
2143495946,node,セブン-イレブン,35.7203273,139.6789387
2143504173,node,ファミリーマート,35.7202952,139.6797726
2143506115,node,ミニストップ,35.7203600,139.6783701
2143959373,node,NewDays,35.8383380,139.9037520
2143961326,node,ファミリーマート,35.8381635,139.9044210
2145125464,node,ファミリーマート,35.6566940,139.6957530
2148520651,node,コミュニティ・ストア,35.7046797,139.5633347
2148540043,node,ローソン,35.7007550,139.5602670
2148662884,node,ミニストップ,35.7145770,139.5645778
2154060730,node,デイリーヤマザキ,35.6207520,139.7745117
2155388963,node,サークルK,35.6186318,139.7041520
2161902918,node,セブン-イレブン,35.6881140,139.6983510
2163859016,node,ファミリーマート,35.6474231,139.7490304
2163859017,node,ファミリーマート,35.6485775,139.7500046
2164225130,node,ミニストップ,35.7803194,139.6505106
2164265485,node,ローソン,35.7787250,139.6471594
2164265486,node,ファミリーマート,35.7808856,139.6532746
2166403533,node,ローソン,35.7807541,139.6686963
2166927856,node,セブン-イレブン,35.7834545,139.6584707
2168886084,node,ローソンストア100,35.6716940,139.6095145
2171167534,node,ローソン,35.6599589,139.7041212
2172603816,node,セブン-イレブン,35.6975373,139.7546994
2172675033,node,ファミリーマート,35.7005000,139.7546530
2172717227,node,デイリーヤマザキ,35.7146490,139.9172210
2172718106,node,デイリーヤマザキ,35.7297010,139.9082750
2172722278,node,セブン-イレブン,35.6061804,139.7116967
2174186941,node,ファミリーマート,35.6876860,139.6972850
2174953122,node,ローソンストア100,35.7205360,139.9251160
2176573219,node,ローソン,35.8651046,139.6070448
2176894878,node,ファミリーマート,35.6632910,139.7398290
2176924262,node,セブン-イレブン,35.6701950,139.7379570
2176932377,node,ファミリーマート,35.6739780,139.7370000
2176936275,node,セブン-イレブン,35.7216870,139.9217070
2176938794,node,デイリーヤマザキ,35.6775042,139.7362624
2177948954,node,ファミリーマート,35.7216530,139.9255810
2177949036,node,ファミリーマート,35.7183660,139.9256750
2177952927,node,ファミリーマート,35.7322873,139.9108088
2177954138,node,ファミリーマート,35.6907739,139.9242182
2178130062,node,ファミリーマート,35.7170950,139.9110760
2178176154,node,ファミリーマート,35.6708610,139.7263850
2178332700,node,ファミリーマート,35.6722880,139.7258300
2179393005,node,ファミリーマート,35.7079945,139.7412040
2180904967,node,セブン-イレブン,35.7485008,139.6550564
2180911608,node,セブン-イレブン,35.7641019,139.6357450
2180918178,node,セブン-イレブン,35.7623248,139.6202100
2180926250,node,セブン-イレブン,35.7535837,139.6284596
2180930416,node,セブン-イレブン,35.7507109,139.6258776
2180933425,node,セブン-イレブン,35.7483188,139.6448487
2180934418,node,セブン-イレブン,35.7534222,139.6345385
2181051047,node,セブン-イレブン,35.7428306,139.6562690
2183375473,node,ナチュラルローソン,35.6262715,139.7225481
2183410422,node,ローソン,35.6267041,139.7206739
2183602700,node,ファミリーマート,35.6265511,139.7227914
2184622670,node,ファミリーマート,35.6807556,139.7803960
2184622671,node,ファミリーマート,35.6819958,139.7858613
2185505714,node,ファミリーマート,35.7248750,139.9222770
2185513273,node,デイリーヤマザキ,35.7215132,139.9266963
2186532442,node,ファミリーマート,35.6506070,139.7447040
2186768139,node,ミニストップ,35.8713277,139.6457001
2188056518,node,ローソン,35.6908786,139.8440781
2188384278,node,ローソン,35.7082753,139.9432294
2189574126,node,ファミリーマート,35.7207196,139.9261532
2190618817,node,ローソン,35.6612680,139.7510210
2190688688,node,ローソンストア100,35.7292050,139.9048010
2192077639,node,ファミリーマート,35.7200300,139.7584160
2192114313,node,ファミリーマート,35.7133890,139.7681020
2192118056,node,ミニストップ,35.7124360,139.7683620
2192124642,node,ローソン,35.7089290,139.7696692
2192125633,node,セブン-イレブン,35.7089111,139.7699772
2192133942,node,ファミリーマート,35.7063560,139.7697590
2192156591,node,セブン-イレブン,35.7027340,139.7723140
2192168720,node,ローソン,35.7028110,139.7754300
2192183997,node,セブン-イレブン,35.7020813,139.7805415
2192185402,node,ファミリーマート,35.7024331,139.7812539
2192214443,node,ファミリーマート,35.6994760,139.7874180
2193793904,node,ファミリーマート,35.7066784,139.6826750
2194241164,node,ファミリーマート,35.6569957,139.6340092
2194338895,node,ファミリーマート,35.6687732,139.6327934
2196885130,node,ファミリーマート,35.6641674,139.7031775
2197471673,node,セブン-イレブン,35.7179020,139.9296910
2197513814,node,セブン-イレブン,35.7138030,139.9410990
2197520543,node,ファミリーマート,35.7139934,139.9432824
2197523335,node,セブン-イレブン,35.7135690,139.9450860
2197582306,node,セブン-イレブン,35.7514955,139.8796161
2197841924,node,ナチュラルローソン,35.6562936,139.7380529
2197842048,node,ローソン,35.6571622,139.7392354
2198521660,node,ローソン,35.6883880,139.6969010
2198882939,node,ファミリーマート,35.6721949,139.5841379
2198929351,node,ローソン,35.6754200,139.6700110
2199340727,node,セブン-イレブン,35.7193391,139.9366097
2199352381,node,ファミリーマート,35.7159975,139.9444088
2203012096,node,セブン-イレブン,35.6740255,139.9034218
2203012097,node,ファミリーマート,35.6695043,139.9024937
2203012098,node,ファミリーマート,35.6714477,139.9040598
2204037805,node,セブン-イレブン,35.7084087,139.6820024
2204440968,node,ローソン,35.6537997,139.6462482
2204492105,node,セブン-イレブン,35.6895380,139.7850211
2206664799,node,ローソン,35.7330200,139.7993300
2206665995,node,ローソン,35.7335100,139.7989780
2206672964,node,ローソン,35.6281845,139.7166825
2209244981,node,ローソン,35.6225986,139.7052685
2209432935,node,ファミリーマート,35.6197951,139.7061240
2209541301,node,ローソン,35.6627600,139.7307010
2209542298,node,ファミリーマート,35.6622320,139.7295420
2212623683,node,セブン-イレブン,35.6586114,139.7083098
2212628467,node,ローソン,35.6579320,139.7051870
2212633679,node,セブン-イレブン,35.6579320,139.7048220
2212651608,node,ファミリーマート,35.6579160,139.7043960
2212677748,node,Low Price Shop 千歳船橋店,35.6450369,139.6231339
2212891407,node,ファミリーマート,35.6847210,139.6933790
2214541049,node,ファミリーマート,35.8155145,139.5878420
2214624443,node,セブン-イレブン,35.7199520,139.9270750
2217821506,node,ファミリーマート,35.7035766,139.6659549
2221884318,node,ローソン,35.5628476,139.7451147
2224255270,node,セブン-イレブン,35.7502543,139.5793856
2224886954,node,セブン-イレブン,35.6588580,139.7775460
2227985467,node,ディリーヤマザキ,35.6683580,139.6725530
2231372221,node,ファミリー,35.8650350,139.8295562
2234198614,node,ローソン,35.6730010,139.6673150
2236457325,node,ローソン,35.7361904,139.7501698
2236790167,node,ファミリーマート,35.7361392,139.7450574
2237209330,node,ローソン,35.6809977,139.7068473
2237272256,node,ファミリーマート,35.6823509,139.7047845
2237311901,node,ローソン,35.7632506,139.7296886
2237345107,node,セブン-イレブン,35.7378358,139.7496017
2237996711,node,ミニストップ,35.6862484,139.6931245
2238122951,node,NewDays,35.7337070,139.7401350
2238158805,node,NewDays,35.7305250,139.7107280
2238580199,node,ヤマザキショップ,35.5615983,139.5742035
2241867881,node,ローソン,35.5759171,139.6599225
2241906511,node,ローソン,35.5712967,139.6625834
2243069959,node,ローソン,35.6782996,139.6797601
2248036151,node,ファミリーマート,35.6733270,139.6627509
2248165118,node,いじゅん,35.6726469,139.6583431
2257407969,node,ファミリーマート,35.7003570,139.7768427
2259901982,node,セブン-イレブン,35.5675494,139.7337461
2259994531,node,,35.5667466,139.7293185
2260025655,node,ファミリーマート,35.8979090,139.9102480
2260026310,node,セブン-イレブン,35.8985780,139.9108269
2261117227,node,ローソン,35.6798258,139.8803489
2261464485,node,ローソン,35.6359308,139.7385548
2262661429,node,デイリーヤマザキ,35.6378232,139.7386011
2266522257,node,セブン-イレブン,35.6890027,139.8357814
2266522406,node,ファミリーマート,35.6884701,139.8360174
2268166549,node,ローソンストア100,35.7165530,139.9251960
2270097647,node,ファミリーマート,35.8076860,139.8448370
2270434770,node,ローソン,35.7091890,139.9454530
2270587696,node,ローソン,35.6411095,139.7410210
2271645926,node,セブン-イレブン,35.7083041,139.7728888
2280500126,node,ローソン,35.6961942,139.6863353
2280500276,node,ファミリーマート,35.6952078,139.6910334
2280500348,node,ファミリーマート,35.6947553,139.6911294
2280500574,node,セブン-イレブン,35.6940938,139.6946782
2280500577,node,ファミリーマート,35.6930818,139.6965480
2280500582,node,ファミリーマート,35.6904503,139.7062898
2280500658,node,セブン-イレブン,35.6910903,139.7126685
2280846704,node,ファミリーマート,35.6643614,139.7308519
2280943734,node,ミニストップ,35.5635711,139.6458839
2281504820,node,セブン-イレブン,35.7704717,139.6914762
2282509903,node,ナチュラルローソン,35.6665590,139.7281400
2282922629,node,ファミリーマート,35.6947130,139.7658163
2283090351,node,ファミリーマート,35.6090362,139.6628661
2283090353,node,ローソン,35.6062348,139.6665533
2283090354,node,ローソン,35.6089002,139.6675158
2283214482,node,ローソン,35.6636861,139.8917097
2283636725,node,ローソン,35.6468910,139.7442477
2283943988,node,ファミリーマート,35.6932978,139.7848314
2283943989,node,ファミリーマート,35.6938320,139.7853528
2283944053,node,ファミリーマート,35.6921494,139.7805260
2283944073,node,ミニストップ,35.6929195,139.7815632
2284146576,node,ローソン,35.6978747,139.8240160
2284147438,node,ローソン,35.6982967,139.8263008
2284147698,node,セブン-イレブン,35.6999685,139.8252852
2284150932,node,セブン-イレブン,35.6970157,139.8288934
2285332954,node,小西,35.7150648,139.8371974
2285607509,node,ローソン,35.6663444,139.7869921
2285694701,node,ローソン・スリーエフ,35.6195641,139.7166289
2286541632,node,デイリーヤマザキ,35.6555245,139.7614567
2286588157,node,ファミリーマート,35.6990560,139.7640028
2286588160,node,NewDays,35.6970576,139.7698820
2286588161,node,セブン-イレブン,35.6947350,139.7648971
2286648796,node,セブン-イレブン,35.7718107,139.8032199
2289923030,node,ファミリーマート,35.7127261,139.6659988
2289923031,node,ファミリーマート,35.7131306,139.6683352
2290052335,node,ローソン,35.6971840,139.7635163
2290138265,node,ヤマザキYショップ,35.6604981,139.8944808
2291177896,node,セブン-イレブン,35.6608161,139.7045373
2291367694,node,セブン-イレブン,35.7506607,139.8274880
2292249053,node,デイリーヤマザキ,35.6963800,139.7758700
2292257215,node,ファミリーマート,35.6974509,139.7798149
2292262116,node,ファミリーマート,35.6976939,139.7829770
2292269427,node,ローソン,35.6969646,139.7834847
2293227466,node,ナチュラルローソン,35.6150931,139.6694717
2295549041,node,ファミリーマート,35.7081455,139.7739345
2298236533,node,ローソン,35.6340671,139.7912456
2298236535,node,ファミリーマート,35.6318354,139.7916974
2299284110,node,ファミリーマート,35.6769735,139.5770051
2299584206,node,ローソン,35.8386901,139.9477315
2299586193,node,セブン-イレブン,35.8355065,139.9467284
